label,sentences
0,"we do not , and can not , pre-screen or monitor all user content ."
0,these services are subject to respective third party terms and conditions .
0,"except as otherwise provided , if the licence for a digital product is offered for purchasing in nintendo shopping services by noe , the licence will be registered to your nintendo account after you have submitted the respective order in nintendo shopping services and made the payment to noe ."
1,booking.com disclaims any liability or responsibility for any communication with the supplier on or through its platform .
0,"please see our subscription pages for current plus , pro , and business features and pricing ."
0,"you are solely responsible for your conduct and any data , text , files , information , usernames , images , graphics , photos , profiles , audio and video clips , sounds , musical works , works of authorship , applications , links and other content or materials -lrb- collectively , `` content '' -rrb- that you submit , post or display on or via the service ."
0,"the name `` ebay '' and other ebay marks , logos , designs , and phrases that we use in connection with our services are trademarks , service marks , or trade dress of ebay in the u.s. and other countries ."
0,"you acknowledge that any reliance upon any such introduction , opinion , profile , advice , statement or information and any resulting participation or action shall be at your sole risk ."
0,"we will use the child 's e-mail address only for the purpose for which it was collected , and we will use the e-mail address of the parent -lrb- s -rrb- or guardian -lrb- s -rrb- only to provide notification about the child 's contact with us , and to provide notification of the types and uses of personal data collected , if and as required by law ."
1,"it is academia.edu 's policy to terminate , in appropriate circumstances , members or other account holders who repeatedly infringe or are believed to be repeatedly infringing the rights of copyright holders ."
0,"if you reside in the united states , you are contracting with airbnb , inc. , 888 brannan street , 4th floor , san francisco , ca 94103 , united states ."
0,"in certain instances you may be asked to provide proof of identity to access or use the services , and you agree that you may be denied access to or use of the services if you refuse to provide proof of identity ."
0,"some places do not allow the exclusion or limitation of incidental or consequential damages , so the above limitations and exclusions may not apply to subscriber ."
0,"you agree that you will not disclose your password to any third party and that you will take sole responsibility for any activities or actions under your account , whether or not you have authorized such activities or actions ."
0,"if you pay for an evernote subscription , you will be asked to agree to the commercial terms ."
0,we will also provide you with notice of the modifications by email at least thirty -lrb- 30 -rrb- days before the date they become effective .
0,"4.3 if you choose to use paid aspects of the service , you agree to the posted pricing and billing policies on the websites , through the service , or by an applicable payment service provider ."
0,"this website is offered to you conditioned upon your acceptance without modification of any/all the terms , conditions , and notices set forth below -lrb- collectively , the `` agreement '' -rrb- ."
0,"for more information regarding the information we collect from you and how we use it , please consult our privacy policy ."
0,we shall confirm your order and send you an email to confirm your access to the subscription purchased .
1,"further , skype may in its sole discretion remove such content and/or terminate these terms and your user account if you use any content that is in breach of these terms ."
0,"-lrb- c -rrb- service updates , changes and limitations"
0,"upon receipt of payment by enett international usa , llc -lrb- for credit or debit cards issued in the united states excluding american express -rrb- or enett international -lrb- uk -rrb- limited -lrb- for all other cards and all american express cards -rrb- , your obligation to the accommodation provider is extinguished ."
0,"the company makes no warranty or representations , whether express or implied in connection with the service and your use of the service or any information provided or otherwise disseminated in connection with the service -lrb- including user submissions -rrb- , and shall not be held liable or responsible , with respect to the service and its quality , fitness for any particular purpose and promises of specific results , lack of accuracy , availability in any location , correctness , performance , merchantability , completeness , continuity , reliability , error or malware free , network-related problems , non-infringement of third party rights and security of the service , its content or any part thereof ."
0,please be aware that any fee or subscription plan is exclusive of all taxes .
0,"this agreement to arbitrate will not preclude you or under armour from seeking provisional remedies in aid of arbitration , including without limitation orders to stay a court action , compel arbitration or confirm an arbitral award , from a court of competent jurisdiction ."
0,"by submitting any course contributor material , you grant us a fully paid up , royalty-free , perpetual , sublicensable license to reproduce , display , perform , modify , create derivative works of , distribute and otherwise use such course contributor material in any manner ."
0,"in some cases your payment date may change , for example if your payment method has not successfully settled or if your paid membership began on a day not contained in a given month ."
0,"the express waiver by supercell of any provision , condition , or requirement of these terms of service or the supercell privacy policy shall not constitute a waiver of any future obligation to comply with such provision , condition or requirement ."
0,our services are not intended for distribution to or use in any country where such distribution or use would violate local law or would subject us to any regulations in another country .
0,"we do not make any representations , warranties or terms of any kind in respect of this website or its contents -lrb- including , without limitation , any views or comment made -rrb- other than those required by law ."
0,"your correspondence or business dealings with , or participation in promotions of , advertisers found on or through the yahoo services , including payment and delivery of related goods or services , and any other terms , conditions , warranties or representations associated with such dealings , are solely between you and such advertiser ."
0,"if the claim is for $ 10,000 or less , the party initiating the arbitration may choose whether the arbitration will be conducted -lrb- 1 -rrb- solely on the basis of documents submitted to the arbitrator ; -lrb- 2 -rrb- through a non-appearance based telephonic hearing ; or -lrb- 3 -rrb- by an in-person hearing as established by the aaa rules in the county of your billing address ."
0,all purchases and redemptions of virtual items made through the service are final and non-refundable .
0,"you therefore expressly acknowledge and agree that use of the services is at your sole risk and that the entire risk as to satisfactory quality , performance , accuracy and effort is with you ."
0,"and while we 'll try to give you advance notice , we ca n't guarantee it ."
0,"submit fake , falsified , misleading , or inappropriate data submissions , edits , or removals ;"
1,"you acknowledge and agree that supercell may update the service and supercell games , with or without notifying you ."
0,"if we make material changes to it , we will provide you notice through our services , or by other means , to provide you the opportunity to review the changes before they become effective ."
0,"functionality on the service may also permit interactions between the service and a third-party web site or feature , including applications that connect the service or your profile on the service with a third-party web site or feature ."
0,you may cancel your dropbox paid account at any time .
0,"out-of-country usage may in any event lead to significantly higher costs than regular usage , and you are solely responsible for keeping yourself informed and paying for possible roaming and other applicable charges levied by your mobile network operator ."
0,"you must sign into your outlook.com inbox and your onedrive -lrb- separately -rrb- at least once in a one-year period , otherwise we will close your outlook.com inbox and your onedrive for you ."
0,"to access skype on certain platforms , you have the option of using a skype account or a microsoft account ."
0,"onavo shall be excused from the performance of its obligations under this agreement insofar as the performance is prevented or interfered with due to detrimental acts or conditions of third parties , such as service or communications providers ."
0,"if you are a business , government , or non-profit entity , the person whose email address is associated with the account must have the authority to bind the entity to this agreement ."
0,"niantic will not seek , and hereby waives , all rights it may have under applicable law to recover attorneys ' fees and expenses if it prevails in arbitration ."
0,"some offline titles may not be playable in certain countries and if you go online in a country where you would not be able to stream that offline title , the offline title will not be playable while you are in that country ."
0,"you acknowledge and agree that the company provides you the right to report objectionable content as a courtesy , and the company has no obligation to remove or take any other action with respect to any objectionable content on the service that you report to us ."
0,"you are liable for any and all activities conducted through your airbnb account , unless such activities are not authorized by you and you are not otherwise negligent -lrb- such as failing to report the unauthorized use or loss of your credentials -rrb- ."
0,modifications to the terms and product-specific terms
0,"you provide the equipment -lrb- computer , phone , tablet , etc. -rrb- and pay any fees to connect to the internet and app stores , or for data or cellular usage to download and use the service ."
0,"the terms `` includes '' , `` including '' , `` e.g. '' , `` for example '' , `` for instance '' , `` such as '' and other similar terms are deemed to include the term `` without limitation '' immediately thereafter and are not intended to limit ."
0,"as a tripadvisor member , you will be able to post travel reviews , participate in discussion forums , email tripadvisor content to yourself and to others , access and receive members-only newsletters and travel planning content , and enter surveys , contests , or sweepstakes ."
1,"all claims arising out of or relating to these terms or the services will be litigated exclusively in the federal or state courts of santa clara county , california , usa , and you and google consent to personal jurisdiction in those courts ."
0,"by using the services you consent to the collection , use , and sharing of such personal data -lrb- as set forth in the privacy policy , including the transfer of this personal data to the united states and/or other countries for storage , processing , and use by under armour ."
0,you agree to pay all fees and applicable taxes incurred by you or anyone using an account registered to you .
1,"by installing , using or otherwise accessing the service , you agree to these terms of service ."
0,all sales of gifts are final and the company does not offer refunds for any purchased gifts .
1,we may suspend or stop providing our services to you if you do not comply with our terms or policies or if we are investigating suspected misconduct .
0,"unless we state otherwise , changes are effective when posted ."
0,"you will not , directly or indirectly , export , re-export or download any products , services or technology of oculus , including , without limitation , the services : -lrb- a -rrb- to any individual , entity or country prohibited by export laws , including by any us sanctions programme ; -lrb- b -rrb- to anyone on the sdn list , the denied persons list or entity list or other export control lists ; or -lrb- c -rrb- for any purpose prohibited by export laws , including nuclear , chemical or biological weapons proliferation or the development of missile technology ."
0,"if you use a work or school email address to access services covered under these terms , you may be prompted to update the email address associated with your microsoft account in order to continue accessing such services ."
0,"you hereby agree that any claim may have arising out of or related to your relationship with the company must be filed within one -lrb- 1 -rrb- year after from the arising incident ; otherwise , your claim shall be permanently barred ."
0,vimeo may provide all such communications by email or by posting them on the vimeo service .
0,this means that you get the same room for a lower price compared to other check-in dates at the same time of year .
0,"the laws of some states or jurisdictions may not allow the exclusion or limitation of certain damages , so some or all of the exclusions and limitations set forth above may not apply to you ."
0,• transferring copies of cached content from an authorized device to any other device via any means ;
1,"if you object to the changes , nintendo reserves the right to terminate this agreement or any portion of it upon reasonable notice and you will have to register again if you wish to continue using the nintendo account service under the new terms and conditions ."
0,"to commence arbitration , submit the form available at go.microsoft.com/fwlink/?linkid=275627 to the aaa ."
0,"you will not bully , intimidate , or harass any user ."
0,infringing activity will not be tolerated on or through the services .
0,"restrictions : except as expressly permitted by vimeo in writing , you will not scrape , reproduce , redistribute , sell , create derivative works from , decompile , reverse engineer , or disassemble the vimeo service or any source code therein ."
0,"discriminate against or harass anyone on the basis of race , national origin , religion , gender , gender identity , physical or mental disability , medical condition , marital status , age or sexual orientation , or otherwise engage in any abusive or disruptive behavior ;"
0,"any notices , agreements , disclosures , or other communications that we send to you electronically will satisfy any legal communication requirements , including that the communication be in writing ."
0,"except as expressly permitted in these terms , you may not : -lrb- a -rrb- copy , modify , or create derivative works based on the app ; -lrb- b -rrb- distribute , transfer , sublicense , lease , lend , or rent the app to any third party ; -lrb- c -rrb- reverse engineer , decompile , or disassemble the app ; or -lrb- d -rrb- make the functionality of the app available to multiple users through any means ."
0,"if you live in -lrb- or , if a business , your principal place of business is in -rrb- the united states , the laws of the state where you live govern all claims , regardless of conflict of laws principles , except that the federal arbitration act governs all provisions relating to arbitration ."
1,"duolingo may update the pricing of virtual items at any time in its sole discretion , and may add new virtual items for additional fees ."
0,you may also report any number to our spam public directory .
0,this nintendo account agreement -lrb- the `` agreement '' -rrb- covers your use of the nintendo account .
0,so we can not -- and do not -- take responsibility for any content that others provide through the services .
0,"communicating with other users and with blizzard entertainment representatives , in writing or orally , is an integral part of world of warcraft and is referred to in this document together as `` chat '' ."
0,"notwithstanding any provision in the user agreement to the contrary , you and we agree that if we make any amendment to this agreement to arbitrate -lrb- other than an amendment to any notice address or site link provided herein -rrb- in the future , that amendment shall not apply to any claim that was filed in a legal proceeding against ebay prior to the effective date of the amendment ."
0,"if any provision of these terms are adjudged , by written decision , to be unlawful , void , or for any reason unenforceable , then that provision shall be deemed severable from this agreement and shall not affect the validity and enforceability of any remaining provisions ."
0,"to the extent not prohibited by law , if you have any basis for recovering damages , you can recover from the application publisher only direct damages up to the amount you paid for the application or $ 1.00 , whichever is greater ."
0,"in addition , we may need to automatically update some of the software that you obtain through the services or provide you with new software to keep the services functioning properly , which could include bug fixes , patches , enhanced features , missing plug-ins and new versions ."
0,please report any violations of the tos to our customer care group .
1,"notification of changes in this agreement will be posted on the service or sent via electronic mail , as we may determine in our sole discretion ."
0,you must make alternative communication arrangements to ensure that you can make emergency calls if needed .
0,"-lrb- c -rrb- rent , lease , loan , make available to the public , sell or distribute the products in whole or in part ;"
1,vivino may also impose limits on certain features and services or restrict your access to parts or all of the service without notice or liability .
0,"the yahoo services is provided for informational purposes only , and no content included in the yahoo services is intended for trading or investing purposes ."
0,"should you find your product or service of choice booked through the platform , with the same reservation conditions , at a lower rate on the internet after you have made a reservation through us , we will match the difference between our rate and the lower rate under the terms and conditions of the best price guarantee ."
0,"8.1.1 subject to meeting any requirements -lrb- such as completing any verification processes -rrb- set by the host , you can book a listing available on the airbnb platform by following the respective booking process ."
0,please review the summary of changes and updated terms below .
0,"to submit a valid claim for a refund , a user must -lrb- a -rrb- submit the test issue in writing to duolingo within 24 hours after the test issue occurs , and respond to duolingo 's requests for information or cooperation , -lrb- b -rrb- not have directly or indirectly caused the test issue , and -lrb- c -rrb- have met all test requirements when taking the test prior to making a claim for a test issue ."
0,"class arbitrations , class actions , private attorney general actions , and consolidation with other arbitrations are n't allowed ."
1,"9gag , inc retains the right to create limits on use and storage in its sole discretion at any time with or without notice ."
1,"notwithstanding anything to the contrary in our terms , in such cases , the liability of the masquerade parties will be limited to the fullest extent permitted by applicable law ."
0,instructions for creating a spotify support account can be found on the community registration page .
0,"the service also includes third-party content that we do not control , maintain or endorse ."
0,"you understand that the yahoo services and software embodied within the yahoo services may include security components that permit digital materials to be protected , and that use of these materials is subject to usage rules set by yahoo and/or content providers who provide content to the yahoo services ."
1,"your right to use the service is subject to any limitations , conditions and restrictions established by us from time to time , in our sole discretion ."
0,we do n't promise to store or keep showing any information and content that you 've posted .
0,you accept full responsibility for any unauthorized use of the service by minors .
0,"if enabled , your skype credit balance will be recharged with the same amount and by your chosen payment method every time your skype account balance goes below the threshold set by skype from time to time ."
0,"no value , either express or implied , is guaranteed or warranted with respect to any content , including virtual tender or any other virtual goods and services ."
0,you understand and agree that youtube will treat your use of the service as acceptance of the terms from that point onwards .
0,"apple is not responsible for addressing any claims by you or any third party relating to the apps or your possession and/or use of the apps , including , but not limited to : -lrb- i -rrb- product liability claims ; -lrb- ii -rrb- any claim that the apps fail to conform to any applicable legal or regulatory requirement ; and -lrb- iii -rrb- claims arising under consumer protection or similar legislation ."
0,contact us to find out more .
1,"yahoo reserves the right at any time and from time to time to modify or discontinue , temporarily or permanently , the yahoo services -lrb- or any part thereof -rrb- with or without notice ."
1,"arising out of or related to the licensee 's use or inability to use the service , however caused , whether in contract , tort or otherwise and even if the licensor has been advised of the possibility of such damages ."
0,"10.3 you acknowledge and agree that youtube is not liable for any loss or damage which may be incurred by you as a result of the availability of those external sites or resources , or as a result of any reliance placed by you on the completeness , accuracy or existence of any advertising , products or other materials on , or available from , such web sites or resources ."
0,"ebay 's verified rights owner -lrb- vero -rrb- program works to ensure that listed items and content on our site or in our apps do not infringe upon the copyright , trademark , or certain other intellectual property rights of third parties ."
0,"the arbitrator can grant any relief that a court can , but you should note that arbitration proceedings are usually simpler and more streamlined than trials and other judicial proceedings ."
0,"for the avoidance of doubt , -lrb- a -rrb- it administrators working on behalf of a company may download and install the skype software onto personal computers or other devices used by personnel of such company ; and -lrb- b -rrb- you are permitted to use the software at a university or other educational institution , or at work ."
0,"all such third party travel products are provided by independent travel agents , airlines , hotels , tour operators or other third parties and are subject to the terms and conditions imposed by those third parties ."
0,"to register for a paid subscription , you must be 18 or older , or be 13 or older and have parent or guardian consent -lrb- your parents/guardians will enter into contract on behalf of you -rrb- ."
0,"as a member of a skype manager account you acknowledge and agree that the administrator of the skype manager may , if you agree , view detailed information about the activity on your user account including the time , date , duration and destination number of calls and sms made and details of your purchases and downloads ."
0,"in order to duly complete and secure your reservation , you need to use your correct email address ."
0,"the material and all other content on this service may not otherwise be copied , reproduced , republished , uploaded , posted , transmitted , distributed , or used in any way unless specifically authorized by viber ."
0,8.1.3 the duration of a call shall be based on one-minute increments .
0,we will notify you by email or at the next time you attempt to access your account .
0,"disrupt , interfere with or otherwise adversely affect the normal flow of the service or otherwise act in a manner that may negatively affect other users ' experience when using the service or playing supercell 's games ."
0,"you must mail the opt-out notice to ebay inc. , attn : litigation department , re : opt-out notice , 583 west ebay way , draper , ut 84020 ."
1,we may change the truecaller fees from time to time by posting the changes in or on the services or by notifying you in advance .
0,our privacy policy -lrb- https://www.twitter.com/privacy -rrb- describes how we handle the information you provide to us when you use our services .
0,microsoft does not license any intellectual property to you as part of any third-party apps and services and is not responsible for information provided by third parties .
0,tinder makes no representations or warranties as to the conduct of users .
1,tripadvisor nevertheless reserves the right for any reason in its sole discretion to remove without notice any user messages and/or site content .
0,"many of these products previously had separate terms that were called different names , such as `` xbox live terms of use '' or `` skype terms of use , '' and these terms replace those separate terms ."
0,"second , we 'll delete data or your content associated with your microsoft account or skype account or will otherwise disassociate it from you and your microsoft account or skype account -lrb- unless we are required by law to keep it -rrb- ."
0,"thereafter , if you have purchased or redeemed a subscription-based product or service , each time your subscription comes up for renewal , we have the right to charge your credit card or debit your account the then-current renewal rate plus any applicable taxes we are required to collect , and you authorize us to do so ."
0,"content removed from the service may continue to be stored by instagram , including , without limitation , in order to comply with certain legal obligations , but may not be retrievable without a valid court order ."
0,"notices : you consent to receive all communications including notices , agreements , disclosures , or other information from vimeo electronically ."
0,"because of this , in your communications with linden lab , please keep in mind that linden lab does not accept or consider any unsolicited ideas or materials for products or services , or even improvements to products or services , -lrb- collectively , `` unsolicited ideas and materials '' -rrb- ."
0,your purchase of the paid services may be subject to foreign exchange fees or differences in prices based on location .
1,"in case of a serious violation of this agreement , blizzard entertainment will be entitled to immediately terminate this agreement without any prior warning ."
0,"you are solely responsible for the user content that you make available through the services and you represent and warrant that -lrb- a -rrb- you either are the sole and exclusive rights owner of all user content that you provide or you have obtained all rights , licences , permissions , consents and releases that are necessary to grant to oculus the rights specified in this section ; -lrb- b -rrb- the provision of your user content , and our subsequent use of such user content , will not infringe , misappropriate or violate any third party 's patent , copyright , trademark , trade secret , moral rights or other proprietary or intellectual property rights , or rights of publicity or privacy , or result in the violation of any applicable laws or regulations ; and -lrb- c -rrb- your user content does not violate our community standards ."
0,any request for payment of fees by ebay should be submitted by mail to the aaa along with your demand for arbitration and ebay will make arrangements to pay all necessary fees directly to the aaa .
0,or assist or permit any person in engaging in any of the activities described above .
0,6.1 warranty for physical software products
1,these limitations and exclusions apply even if this remedy does n't fully compensate you for any losses or fails of its essential purpose or if we knew or should have known about the possibility of the damages .
1,"if you are a resident of the united states or canada , these terms and the relationship between you and evernote -lrb- including any dispute -rrb- shall be governed in all respects by the laws of the state of california , united states of america , as they apply to agreements entered into and to be performed entirely within california between california residents , without regard to its conflict of law provisions ."
0,please review our terms from time to time .
0,"it also contains an agreement to arbitrate , which will , with limited exception , require you to submit claims you have against us or our agents to binding and final arbitration , unless you opt out of the agreement to arbitrate -lrb- see legal disputes , section b -lrb- `` agreement to arbitrate '' -rrb- -rrb- ."
0,"by using the service you hereby agree that the company shall not be responsible for any damage , claim or liability in connection with your use of any third party sites , including without limitation third party sites to which you have arrived via the service ."
0,owners of copyrighted works in the united states who believe that their rights under copyright law have been infringed may take advantage of certain provisions of the us digital millennium copyright act of 1998 -lrb- the `` dmca '' -rrb- to report alleged infringements .
0,"any promotion code or offer provided by us may not be used in conjunction with any other promotion code or offer , past or present ."
1,pricing and availability of virtual money and virtual goods are subject to change without notice .
0,"-lrb- b -rrb- loss of business ,"
0,"for clarity , email or other communications will not constitute an effective written agreement for this purpose ."
0,we do not warrant that this service will be uninterrupted or error-free .
0,"you must send your opt-out notice to one of the following physical or email addresses : headspace , inc. , attn : arbitration opt-out , 2415 michigan avenue , santa monica , ca 90404 ; adr@headspace.com"
0,"if a payment is not successfully settled , due to expiration , insufficient funds , or otherwise , and you do not edit your payment method information or cancel your subscription , you remain responsible for any uncollected amounts and authorize us to continue billing the payment method , as it may be updated ."
0,"promote or engage in discrimination , bigotry , racism , hatred , or harassment against any individual or group ;"
0,these are described in paragraph 8 of these terms -lrb- rights you licence -rrb- .
0,we 'll try to resolve the dispute informally by contacting you through email .
0,"pitney bowes inc. , a third-party global shipping provider , will oversee the processing , customs clearance , and international shipment of the item on behalf of your international buyer ."
0,"licensor may process personal data in accordance with the licensor 's privacy policy , which among other things explains how and for which purposes data is processed , and the controls available when you use the service ."
0,"if you are a california resident , you waive california civil code section 1542 , which says : `` a general release does not extend to claims which the creditor does not know or suspect to exist in his favor at the time of executing the release , which if known by him must have materially affected his settlement with the debtor . ''"
0,"notwithstanding any agreement by linden lab to provide a discretionary pro-rata refund or credit in certain circumstances , you have no property , proprietary , intellectual property , ownership , economic , or monetary interest in your account , user content , usage subscriptions , virtual tender or other virtual goods and services , which remain the exclusive property of linden lab -lrb- subject only to the limited license set forth in section 2 above , this agreement or any additional terms -rrb- ."
0,"microsoft , and our affiliates , resellers , distributors , and vendors , make no warranties , express or implied , guarantees or conditions with respect to your use of the services ."
1,"by using our services , you agree that google can use such data in accordance with our privacy policies ."
0,"when you use the evernote service to send messages to an email address , to a telephone number via sms , or through a social media account -lrb- e.g. , facebook or linkedin -rrb- that has not been linked to an evernote account , evernote sends such messages on your behalf , and we are relying on your representation to us that you have a direct relationship with the recipient -lrb- s -rrb- and that you are respecting the legal rights of the recipient -lrb- s -rrb- not to receive certain kinds of messages -lrb- such as harassing messages , unsolicited commercial messages , and unwanted sms messages -rrb- ."
0,"we are the owner of or the licensee of all intellectual property rights in our site and our service , and in the material published on it -lrb- excluding your contributions -rrb- ."
0,any rights not expressly granted in these terms are reserved .
0,please quote the order number in all subsequent correspondence with us .
0,"11.1 you may terminate your relationship with skype at any time and without recourse to the courts by requesting closure of your user account , ceasing to use the software , products and/or skype websites and cancelling any recurring payments ."
0,you can find specific details regarding your netflix membership by visiting our website and clicking on the `` your account '' link available at the top of the pages of the netflix website under your profile name .
0,by `` trademarks '' we mean the list of trademarks provided here .
0,you use our services at your own risk and subject to the following disclaimers .
0,the service is provided on an `` as is '' and `` as available '' basis .
0,we reserve all rights not expressly granted to you .
0,"the arbitration will be conducted by the american arbitration association -lrb- `` aaa '' -rrb- under its rules and procedures , including the aaa 's consumer arbitration rules -lrb- as applicable -rrb- , as modified by this agreement to arbitrate ."
0,"we reserve the right to send electronic mail to you , for the purpose of informing you of changes or additions to the service or of any betterpoints.uk related products and services ."
1,"you and academia.edu agree that any dispute , claim or controversy arising out of or relating to these terms or the breach , termination , enforcement , interpretation or validity thereof or the use of the site or services -lrb- collectively , `` disputes '' -rrb- will be settled by binding arbitration , except that each party retains the right : -lrb- i -rrb- to bring an individual action in small claims court and -lrb- ii -rrb- to seek injunctive or other equitable relief in a court of competent jurisdiction to prevent the actual or threatened infringement , misappropriation or violation of a party 's copyrights , trademarks , trade secrets , patents or other intellectual property rights -lrb- the action described in the foregoing clause -lrb- ii -rrb- , an `` ip protection action '' -rrb- ."
0,respect of third party rights .
0,"but if no such information exists or if such information is not current , then we have no obligation under this section 8 -lrb- b -rrb- ."
0,"to access the viber service or some of the features we offer in the viber service , you will be asked to provide true and complete registration details ."
0,you must be at least 13 years old to use the service .
0,"if you submit comments , ideas , or feedback to us , you agree that we can use , disclose , reproduce , distribute , and exploit them without any restriction or compensation to you ."
0,"where settings have been set to automatically accept requests for returns or replacements , an ebay-generated return shipping label will be provided to your buyer ."
0,"you represent and warrant that : -lrb- i -rrb- you own the user content posted by you on or through the service or otherwise have the right to grant the license set forth in these terms ; -lrb- ii -rrb- the posting and use of your user content on or through the service does not violate the privacy rights , publicity rights , copyrights , contract rights , intellectual property rights , or any other rights of any person , including , but not limited to , the rights of any person visible in any of your user content ; -lrb- iii -rrb- the posting of your user content on the service will not require us to obtain any further licenses from or pay any royalties , fees , compensation or other amounts or provide any attribution to any third parties ; and -lrb- iv -rrb- the posting of your user content on the service does not result in a breach of contract between you and a third party ."
0,13.3 the software and skype websites may include hyperlinks to other third party websites .
0,the foregoing shall not apply to the extent that applicable law in your country of residence requires application of another law and/or jurisdiction and this can not be excluded by contract .
0,i. the sale of access to the service
0,"in particular , without noe 's written consent , you must neither lease nor rent digital products nor sublicense , publish , copy , modify , adapt , translate , reverse engineer , decompile or disassemble any portion of digital products other than as expressly permitted by applicable law ."
0,"a statement by you , made under penalty of perjury , that the above information in your notice is accurate and that you are the copyright or intellectual property owner or authorized to act on the copyright or intellectual property owner 's behalf ."
0,we 'll try to resolve the dispute informally by contacting you via email .
0,"except to the extent permitted by law , you may not perform , attempt to perform , or encourage or assist others in performing any of the following while accessing or using the fitbit service : -lrb- 1 -rrb- use , display , mirror , or frame the fitbit service or any individual element within the fitbit service , including the layout and design of any page , without fitbit 's express written consent ; -lrb- 2 -rrb- use fitbit 's name , any fitbit trademark or logo , or any fitbit proprietary information without fitbit 's express written consent ; -lrb- 3 -rrb- access or tamper with non-public areas of the fitbit service , fitbit 's computer systems , or the technical delivery systems of fitbit 's providers ; -lrb- 4 -rrb- test the vulnerability of any fitbit system or breach any security or authentication measures ; -lrb- 5 -rrb- circumvent any technological measure implemented by fitbit or any of fitbit 's providers or any other third party -lrb- including another user -rrb- to protect the fitbit service ; -lrb- 6 -rrb- access the fitbit service or fitbit content through the use of any mechanism other than through the use of an authorized connection , fitbit service , or fitbit api ; or -lrb- 7 -rrb- modify , decompile , disassemble , reverse engineer , tamper with , or otherwise attempt to derive the source code of any software that fitbit provides to you or any other part of the fitbit service ."
1,"accordingly , you acknowledge and agree that the products and functionality of the software may vary from time to time ."
0,a person who is not a party to these terms shall have no right to enforce any provision of these terms .
0,you may opt out of this agreement to arbitrate .
1,"refuse to surface , delete or delay any listings , ratings , reviews , or other member content ;"
0,"this agreement -lrb- and any other terms and conditions referenced herein -rrb- constitutes the entire agreement between you and tripadvisor with respect to this website and it supersedes all prior or contemporaneous communications and proposals , whether electronic , oral , or written , between the customer and tripadvisor with respect to this website ."
0,thank you for using airbnb !
0,"you may submit feedback by emailing us , through the `` contact '' section of the airbnb platform , or by other means of communication ."
0,"currency exchange settlements and foreign transaction fees , if any , are based on your agreement with your payment method provider ."
0,"18.1 you agree to the use of electronic communication in order to enter into contracts , place orders , and create other records and to the electronic delivery of notices , policies and changes thereto and records of transactions with skype ."
0,we hope you enjoy spotify !
0,canada must be 13 or older to use service .
0,"9.5 in certain circumstances , airbnb may decide , in its sole discretion , that it is necessary to cancel a confirmed booking and make appropriate refund and payout decisions ."
1,"you acknowledge that niantic is not required to provide a refund for any reason , and that you will not receive money or other compensation for unused virtual money and virtual goods when your account is closed , whether such closure was voluntary or involuntary ."
1,"with the exception of any acts or omissions of willful misconduct , any indemnification obligations hereunder , and any claim of breach of the confidentiality obligations set forth herein , to the maximum extent permitted by applicable law , crowdtangle parties disclaims all liability , whether based on warranty , contract , tort -lrb- including but not limited to negligence , gross negligence or willful misconduct -rrb- , product liability , strict liability , statutory liability , breach of a fundamental term , fundamental breach , or any other legal theory , for any loss or damages of any kind -lrb- including , without limitation any -lrb- i -rrb- direct , indirect , special , consequential , exemplary or punitive loss or damage , -lrb- ii -rrb- lost profits or savings , -lrb- iii -rrb- business interruption , -lrb- iv -rrb- loss of programs or data -lrb- including any content -rrb- , -lrb- v -rrb- lost revenue or failure to realize expected savings , -lrb- vi -rrb- loss of use , -lrb- vii -rrb- personal injury , -lrb- viii -rrb- fines , fees , penalties , or -lrb- vi -rrb- any other losses or damages whether or not crowdtangle is advised of the possibility of such damages , resulting from the use of , or the inability to make use of , the services ."
0,"any content that is not published by truecaller , i.e. that you or other users post or communicate directly in or on the services , including user information , user profile information , status updates and messages sent via the services may not be previewed by truecaller ."
0,"the arbitration will be held in the united states county where you live or work , san francisco -lrb- ca -rrb- , or any other location we agree to ."
0,"we may employ various technological measures to monitor , detect and prevent misuse of the services ."
0,"we may notify you by posting something on www.zynga.com , or in the zynga game -lrb- s -rrb- you play , and sending you an e-mail or using other ways of communicating with you based on the contact information you provide to us ."
0,"microsoft does not consider or accept unsolicited proposals or ideas , including without limitation ideas for new products , technologies , promotions , product names , product feedback and product improvements -lrb- `` unsolicited feedback '' -rrb- ."
0,"this is our disclaimer of legal liability for the quality , safety , or reliability of our services ."
0,"supercell owns , has licensed , or otherwise has rights to use all of the content that appears in the service or in supercell games ."
0,all other trademarks not owned by skype or any of its related companies that appear on this site are the property of their respective owners .
0,"contact another member for any purpose other than asking a question related to a your own booking , listing , or the member 's use of the airbnb platform , including , but not limited to , recruiting or otherwise soliciting any member to join third-party services , applications or websites , without our prior written approval ;"
0,`` gift subscriptions '' are pre-paid memberships to the products .
0,"in connection with your use of the airbnb platform , you will not and will not assist or enable others to :"
0,"you agree to use caution in all interactions with other users , particularly if you decide to communicate off the service or meet in person ."
0,prices in us dollars and euros include local taxes .
1,"further , you and linden lab agree to submit to the exclusive personal jurisdiction and venue of the courts located in the city and county of san francisco , california , except as provided in section 10 regarding arbitration ."
