label,sentences,document
1, in no event shall vivino nor its directors employees agents representatives partners suppliers or content providers be liable under contract tort strict liability negligence or any other legal or equitable theory or otherwise lrb and whether or not vivino its directors employees agents representatives partners suppliers or content providers had prior knowledge of the circumstances giving rise to such loss or damage rrb with respect to the site service content user submissions or add to link for ,Vivino.txt
0, indirect or consequential losses or damages ,Vivino.txt
0, loss of actual or anticipated profits ,Vivino.txt
1, cost of procurement of substitue goods or services ,Vivino.txt
0, nothing in these terms of use shall be deemed to exclude or limit your liability in respect of any indemnity given by you under these terms of use ,Vivino.txt
0, solely in respect of users located in european economic area lrb eea rrb and or australia nothing in these terms of use shall be deemed to exclude or limit our or your liability lrb as applicable rrb in respect of ,Vivino.txt
0, death or personal injury arising as a result of our or your negligence lrb as applicable rrb ,Vivino.txt
0, fraud lrb including fraudulent misrepresentation rrb theft or other criminal activity or,Vivino.txt
0, any breach of any obligations implied by section 12 of the sale of goods act 1979 or section 2 of the supply of goods and services act 1982 ,Vivino.txt
0, dispute resolution governing law ,Vivino.txt
0, a printed version of these terms of use and of any notice given in electronic form shall be admissible in judicial or administrative proceedings based upon or relating to these terms of use to the same extent and subject to the same conditions as other business documents and records originally generated and maintained in printed form ,Vivino.txt
0, you and vivino agree that any because of action arising out of or related to the service must commence within one lrb rrb year after the because of action arose otherwise such because of action is permanently barred ,Vivino.txt
0, save for users located in the eea and or australia the following arbitration and governing law provisions shall apply ,Vivino.txt
1, these terms of use shall be governed by and construed in accordance with the laws of the state of new york excluding its conflicts of law rules and the united states of america ,Vivino.txt
1, any dispute arising from or relating to the subject matter of these terms of use shall be finally settled by arbitration in new york county new york using the english language in accordance with the arbitration rules and procedures of jams then in effect by one commercial arbitrator with substantial experience in resolving intellectual property and commercial contract disputes who shall be selected from the appropriate list of jams arbitrators in accordance with the arbitration rules and procedures of jams ,Vivino.txt
0, the prevailing party in any arbitration or other proceeding arising under these terms of use shall be entitled to receive reimbursement of its reasonable expenses lrb including reasonable attorneys fees expert witness fees and all other expenses rrb incurred in connection therewith ,Vivino.txt
0, judgment upon the award so rendered may be entered in a court having jurisdiction or application may be made to such court for judicial acceptance of any award and an order of enforcement as the case may be ,Vivino.txt
0, notwithstanding the foregoing each party shall have the right to institute an action in a court of proper jurisdiction for injunctive or other equitable relief pending a final decision by the arbitrator ,Vivino.txt
1, for all purposes of these terms of use the parties consent to exclusive jurisdiction and venue in the united states federal courts or state courts located in the southern district of new york ,Vivino.txt
0, use of the service is not authorized in any jurisdiction that does not give effect to all provisions of these terms of use including without limitation this section ,Vivino.txt
1, solely in respect of users located in the eea and or australia the following governing law provisions shall apply these terms of use and any disputes or claims arising out of or in connection with it shall be governed by and construed in accordance with the laws of england ,Vivino.txt
1, all disputes or claims arising out of or relating to these terms of use shall be subject to the exclusive jurisdiction of the english courts to which the parties irrevocably submit ,Vivino.txt
0, the use duplication reproduction release modification disclosure or transfer of the software application or widget is restricted in accordance with the federal acquisition regulations as applied to civilian agencies and the defense federal acquisition regulation supplement as applied to military agencies ,Vivino.txt
0, any such software application or widget is a commercial item commercial computer software and commercial computer software documentation ,Vivino.txt
0, in accordance with such provisions any use of any such software application or widget shall be governed solely by these terms of use ,Vivino.txt
0, these terms of use are the entire agreement between you and vivino with respect to the service and use of the site service content or user submissions and supersede all prior or contemporaneous communications and proposals lrb whether oral written or electronic rrb between you and vivino with respect to the site ,Vivino.txt
0, if any provision of these terms of use is found to be unenforceable or invalid that provision will be limited or eliminated to the minimum extent necessary so that these terms of use will otherwise remain in full force and effect and enforceable ,Vivino.txt
0, the failure of either party to exercise in any respect any right provided for herein shall not be deemed a waiver of any further rights hereunder ,Vivino.txt
1, vivino reserves the right at its sole discretion to modify or replace any of these terms of use or change suspend or discontinue the service lrb including without limitation the availability of any feature database or content rrb at any time by posting a notice on the site or by sending you notice through the service or via email ,Vivino.txt
1, vivino may also impose limits on certain features and services or restrict your access to parts or all of the service without notice or liability ,Vivino.txt
0, it is your responsibility to check these terms of use periodically for changes ,Vivino.txt
1, your continued use of the service following the posting of any changes to these terms of use constitutes acceptance of those changes ,Vivino.txt
0, cancellation of these terms of use,Vivino.txt
0, in respect of users located in the eea who wish to receive services and or provide user submissions and or provide or access content via the site such users may have a right to cancel these terms of use under the european distance selling directive lrb 97 7 ec rrb lrb directive rrb within 7 days of accepting these terms of use solely to the extent such right applies under the directive to such users save that if such right to cancel applies it shall cease to exist from the time of actual use of the services and or provision of the user submissions and or provision or access of content via the site by such users ,Vivino.txt
1, vivino shall not be liable for any failure to perform its obligations hereunder where such failure results from any because beyond vivino s reasonable control including without limitation mechanical electronic or communications failure or degradation lrb including line noise interference rrb ,Vivino.txt
0, these terms of use are personal to you and are not assignable transferable or sublicensable by you except with vivino s prior written consent ,Vivino.txt
0, vivino may assign transfer or delegate any of its rights and obligations hereunder without consent ,Vivino.txt
0, no agency partnership joint venture or employment relationship is created as a result of these terms of use and neither party has any authority of any kind to bind the other in any respect ,Vivino.txt
0, unless otherwise specified in these term of use all notices under these terms of use will be in writing and will be deemed to have been duly given when received if personally delivered or sent by certified or registered mail return receipt requested when receipt is electronically confirmed if transmitted by facsimile or e mail or the day after it is sent if sent for next day delivery by recognized overnight delivery service ,Vivino.txt
0, solely in respect of users located in the eea and or australia in respect of these terms of use and your use of this site service content or user submissions nothing in these terms of use shall be deemed to grant any rights or benefits to any person other than us and you lrb and our and your respective successors in title or assignees rrb or entitle any third party to enforce any provision hereof and we and you agree that we do not intend that any provision of these terms of use should be enforceable by a third party by virtue of the contracts lrb rights of third parties rrb act 1999 ,Vivino.txt
0, where vivino has provided you with a translation of the english language version of these terms of use then you agree that the translation is provided for your convenience only and that the english language versions of the terms will govern your relationship with vivino ,Vivino.txt
0, if there is any contradiction between what the english language version of these terms of use says and what a translation says then the english language version shall take precedence ,Vivino.txt
0, you may contact vivino at the following address vivino njalsgade 21 e 2 ,Vivino.txt
0, sal dk 2300 copenhagen denmark,Vivino.txt
0, netflix provides a subscription service that allows our members to access movies and tv shows lrb netflix content rrb streamed over the internet to certain internet connected tvs computers and other devices lrb netflix ready devices rrb ,Netflix.txt
0, the netflix service is provided to you by netflix international b v a netherlands limited liability company ,Netflix.txt
0, these terms of use govern your use of our service ,Netflix.txt
0, as used in these terms of use netflix service our service or the service means the service provided by netflix for discovering and watching netflix content including all features and functionalities recommendations and reviews the website and user interfaces as well as all content and software associated with our service ,Netflix.txt
0, your netflix membership will continue month to month until terminated ,Netflix.txt
0, to use the netflix service you must have internet access and a netflix ready device and provide a current valid accepted method of payment which you may update from time to time lrb payment method rrb ,Netflix.txt
0, unless you cancel your membership before your monthly billing date you authorize us to charge your next month s membership fee to your payment method lrb see cancellation below rrb ,Netflix.txt
0, you can find specific details regarding your netflix membership by visiting our website and clicking on the your account link available at the top of the pages of the netflix website under your profile name ,Netflix.txt
0, your netflix membership may start with a free trial ,Netflix.txt
0, the free trial period of your membership lasts for one month or as otherwise specified during sign up and is intended to allow new members and certain former members to try the service ,Netflix.txt
0, free trial eligibility is determined by netflix at its sole discretion and we may limit eligibility to prevent free trial abuse ,Netflix.txt
1, we reserve the right to revoke the free trial and put your account on hold in the event that we determine that you are not eligible ,Netflix.txt
0, members of households with an existing or recent netflix membership are not eligible ,Netflix.txt
0, we may use information such as device id method of payment or an account email address used with an existing or recent netflix membership to determine eligibility ,Netflix.txt
0, for combinations with other offers restrictions may apply ,Netflix.txt
0, we will charge your payment method for your monthly membership fee at the end of the free trial period unless you cancel your membership prior to the end of the free trial period to view the monthly membership price and end date of your free trial period visit our website and click the billing details link on the your account page ,Netflix.txt
0, the membership fee for the netflix service and any other charges you may incur in connection with your use of the service such as taxes and possible transaction fees will be charged on a monthly basis to your payment method on the calendar day corresponding to the commencement of the paying portion of your membership ,Netflix.txt
0, in some cases your payment date may change for example if your payment method has not successfully settled or if your paid membership began on a day not contained in a given month ,Netflix.txt
0, visit our website and click on the billing details link on the your account page to see your next payment date ,Netflix.txt
0, you can change your payment method by visiting our website and clicking on the your account link ,Netflix.txt
0, if a payment is not successfully settled due to expiration insufficient funds or otherwise and you do not change your payment method or cancel your account we may suspend your access to the service until we have obtained a valid payment method ,Netflix.txt
0, when you update your payment method you authorize us to continue charging the updated payment method and you remain responsible for any uncollected amounts ,Netflix.txt
0, this may result in a change to your payment billing dates ,Netflix.txt
0, for some payment methods the issuer of your payment method may charge you certain fees such as a foreign transaction fee or other fees relating to the processing of your payment method ,Netflix.txt
0, local tax charges may vary depending on the payment method used ,Netflix.txt
0, check with your payment method service provider for details ,Netflix.txt
0, you can cancel your netflix membership at any time and you will continue to have access to the netflix service through the end of your monthly billing period ,Netflix.txt
0, to the extent permitted by the applicable law payments are non refundable and we do not provide refunds or credits for any partial month membership periods or unwatched netflix content ,Netflix.txt
0, to cancel go to the your account page and follow the instructions for cancellation ,Netflix.txt
0, if you cancel your membership your account will automatically close at the end of your current billing period ,Netflix.txt
0, to see when your account will close click billing details on the your account page ,Netflix.txt
0, if you signed up for netflix using your account with a third party as a payment method and wish to cancel your netflix membership you may need to do so through such third party for example by visiting your account with the applicable third party and turning off auto renew or unsubscribing from the netflix service through that third party ,Netflix.txt
0, you may also find billing information about your netflix membership by visiting your account with the applicable third party ,Netflix.txt
0, changes to the price and service plans ,Netflix.txt
1, we may change our service plans and the price of our service from time to time however any price changes or changes to our service plans will apply to you no earlier than 30 days following notice to you ,Netflix.txt
0, you must be 18 years of age or the age of majority in your province territory or country to become a member of the netflix service ,Netflix.txt
0, minors may only use the service under the supervision of an adult ,Netflix.txt
0, the netflix service and any content viewed through the service are for your personal and non commercial use only ,Netflix.txt
0, during your netflix membership we grant you a limited non exclusive non transferable license to access the netflix service and view netflix content ,Netflix.txt
0, except for the foregoing limited license no right title or interest shall be transferred to you ,Netflix.txt
0, you agree not to use the service for public performances ,Netflix.txt
0, you may view the netflix content primarily within the country in which you have established your account and only in geographic locations where we offer our service and have licensed such content ,Netflix.txt
0, the content that may be available to watch will vary by geographic location and will change from time to time ,Netflix.txt
0, the number of devices on which you may simultaneously watch depends on your chosen subscription plan and is specified on the your account page ,Netflix.txt
1, netflix regularly makes changes to the service including the content library ,Netflix.txt
0, in addition we continually test various aspects of our service including our website user interfaces promotional features and availability of netflix content ,Netflix.txt
0, you can at any time opt out of tests by visiting the your account page and changing the test participation settings ,Netflix.txt
0, some netflix content is available for temporary download and offline viewing on certain supported devices lrb offline titles rrb ,Netflix.txt
0, limitations apply including restrictions on the number of offline titles per account the maximum number of devices that can contain offline titles the time period within which you will need to begin viewing offline titles and how long the offline titles will remain accessible ,Netflix.txt
0, some offline titles may not be playable in certain countries and if you go online in a country where you would not be able to stream that offline title the offline title will not be playable while you are in that country ,Netflix.txt
0, you agree to use the netflix service including all features and functionalities associated therewith in accordance with all applicable laws rules and regulations or other restrictions on use of the service or content therein ,Netflix.txt
0, you agree not to archive reproduce distribute modify display perform publish license create derivative works from offer for sale or use lrb except as explicitly authorized in these terms of use rrb content and information contained on or obtained from or through the netflix service ,Netflix.txt
0, you also agree not to circumvent remove alter deactivate degrade or thwart any of the content protections in the netflix service use any robot spider scraper or other automated means to access the netflix service decompile reverse engineer or disassemble any software or other products or processes accessible through the netflix service insert any code or product or manipulate the content of the netflix service in any way or use any data mining data gathering or extraction method ,Netflix.txt
0, in addition you agree not to upload post e mail or otherwise send or transmit any material designed to interrupt destroy or limit the functionality of any computer software or hardware or telecommunications equipment associated with the netflix service including any software viruses or any other computer code files or programs ,Netflix.txt
1, we may terminate or restrict your use of our service if you violate these terms of use or are engaged in illegal or fraudulent use of the service ,Netflix.txt
0, the quality of the display of the netflix content may vary from device to device and may be affected by a variety of factors such as your location the bandwidth available through and or speed of your internet connection ,Netflix.txt
0, hd ultra hd and hdr availability is subject to your internet service and device capabilities ,Netflix.txt
0, not all content is available in all formats such as hd ultra hd and hdr and not all subscription plans allow you to receive content in all formats ,Netflix.txt
0, default playback settings on cellular networks exclude hd ultra hd and hdr content ,Netflix.txt
0, the minimum connection speed for sd quality is 0 5 mbps however we recommend a faster connection for improved video quality ,Netflix.txt
0, a download speed of at least 5 0 mbps per stream is recommended to receive hd content lrb defined as a resolution of 720p or higher rrb ,Netflix.txt
0, a download speed of at least 25 0 mbps per stream is recommended to receive ultra hd lrb defined as a resolution of 1080p or higher rrb and hdr content ,Netflix.txt
0, you are responsible for all internet access charges ,Netflix.txt
0, please check with your internet provider for information on possible internet data usage charges ,Netflix.txt
0, the time it takes to begin watching netflix content will vary based on a number of factors including your location available bandwidth at the time the content you have selected and the configuration of your netflix ready device ,Netflix.txt
0, the netflix software is developed by or for netflix and is designed to enable viewing of netflix content through netflix ready devices ,Netflix.txt
0, the netflix software may vary by device and medium and functionalities and features may also differ between devices ,Netflix.txt
0, you acknowledge that the use of the service may require third party software that is subject to third party licenses ,Netflix.txt
0, you agree that you may automatically receive updated versions of the netflix and related third party software ,Netflix.txt
0, the member who created the netflix account and whose payment method is charged lrb the account owner rrb has access and control over the netflix account and the netflix ready devices that are used to access our service ,Netflix.txt
0, to maintain control over the account and to prevent anyone from accessing the account lrb which would include information on viewing history for the account rrb the account owner should maintain control over the netflix ready devices that are used to access the service and not reveal the password nor details of the payment method associated with the account to anyone ,Netflix.txt
0, you are responsible for updating and maintaining the accuracy of the information you provide to us relating to your account ,Netflix.txt
0, we can terminate your account or place your account on hold in order to protect you netflix or our partners from identity theft or other fraudulent activity ,Netflix.txt
1, these terms of use shall be governed by and construed in accordance with the laws of the netherlands ,Netflix.txt
0, these terms will not limit any consumer protection rights that you may be entitled to under the mandatory laws of your country of residence ,Netflix.txt
0, netflix does not accept unsolicited materials or ideas for netflix content and is not responsible for the similarity of any of its content or programming in any media to materials or ideas transmitted to netflix ,Netflix.txt
0, to find more information about our service and its features or if you need assistance with your account please visit the netflix help center on our website lrb www netflix com help rrb ,Netflix.txt
0, in certain instances customer service may best be able to assist you by using a remote access support tool through which we have full access to your computer ,Netflix.txt
0, if you do not want us to have this access you should not consent to support through the remote access tool and we will assist you through other means ,Netflix.txt
0, in the event of any conflict between these terms of use and information provided by customer support or other portions of our website these terms of use will control ,Netflix.txt
0, if any provision or provisions of these terms of use shall be held to be invalid illegal or unenforceable the validity legality and enforceability of the remaining provisions shall remain in full force and effect ,Netflix.txt
0, changes to terms of use ,Netflix.txt
1, netflix may from time to time change these terms of use ,Netflix.txt
0, we will notify you at least 30 days before these new terms of use apply to you ,Netflix.txt
0, we will send you information relating to your account lrb e g payment authorizations invoices changes in password or payment method confirmation messages notices rrb in electronic form only for example via emails to your email address provided during registration ,Netflix.txt
0, last updated 1 january 2017,Netflix.txt
0, last updated july 1 2016,PokemonGo.txt
0, welcome to the pokemon go video game services which are accessible via the niantic inc lrb niantic rrb mobile device application lrb the app rrb ,PokemonGo.txt
0, to make these pokemon go terms of service lrb the terms rrb easier to read our video game services the app and our websites located at http pokemongo nianticlabs com and http www pokemongolive com lrb the site rrb are collectively called the services ,PokemonGo.txt
0, please read carefully these terms our trainer guidelines and our privacy policy because they govern your use of our services ,PokemonGo.txt
1, by using our services you are agreeing to these terms our trainer guidelines and our privacy policy ,PokemonGo.txt
0, if you are the parent or legal guardian of a child under the age of 13 lrb the parent rrb you are agreeing to these terms on behalf of yourself and your child lrb ren rrb who are authorized to use the services pursuant to these terms and in our privacy policy ,PokemonGo.txt
0, if you do n t agree to these terms our trainer guidelines and our privacy policy do not use the services ,PokemonGo.txt
1, we may modify these terms at any time ,PokemonGo.txt
1, if we do so we will let you know either by posting the modified terms on the site or app or through other communications ,PokemonGo.txt
1, it s important that you review the terms whenever we modify them because if you continue to use the services after we have posted modified terms on the site or app or otherwise communicate them to you you are indicating to us that you agree to be bound by the modified terms ,PokemonGo.txt
0, if you do n t agree to be bound by the modified terms then you may not use the services anymore ,PokemonGo.txt
1, because our services evolve over time we may change or discontinue all or any part of the services at any time and without notice ,PokemonGo.txt
1, arbitration notice except if you opt out and except for certain types of disputes described in the agreement to arbitrate section below you agree that disputes between you and niantic will be resolved by binding individual arbitration and you are waiving your right to a trial by jury or to participate as a plaintiff or class member in any purported class action or representative proceeding ,PokemonGo.txt
0, please refer to our privacy policy for information on how we collect use and disclose information from our users ,PokemonGo.txt
0, if you want to use certain features of the services you will have to create an account with us lrb an account rrb ,PokemonGo.txt
0, you can create an account if you have lrb a rrb a pre existing google account lrb b rrb a pre existing pokemon trainer club lrb ptc rrb account lrb c rrb a pre existing account with facebook or lrb d rrb such other pre existing third party accounts as we may choose to support in the future lrb notification of which will be provided by allowing selection of such pre existing accounts on the relevant account creation screen rrb ,PokemonGo.txt
0, we will create your account by extracting from your google ptc facebook or other pre existing third party account certain personal information lrb such as your email address rrb that your privacy settings on the applicable account permit us to access ,PokemonGo.txt
0, it s important that you provide us with accurate complete and up to date information for your account and you agree to update such information as needed to keep it accurate complete and up to date ,PokemonGo.txt
1, if you do n t we might have to suspend or terminate your account ,PokemonGo.txt
0, you agree that you wo n t disclose your account password to anyone and you will notify us immediately of any unauthorized use of your account ,PokemonGo.txt
0, you are responsible for all activities that occur under your account whether or not you know about them ,PokemonGo.txt
0, we comply with the children s online privacy protection act lrb coppa rrb through the verification and consent process handled by ptc ,PokemonGo.txt
0, if you are over the age of 13 and register to create an account through ptc ptc will enable you to access and use the services ,PokemonGo.txt
0, the parent of each child under the age of 13 must register with the pokemon company international inc lrb tpci rrb through ptc before a child may use the services ,PokemonGo.txt
0, tpci requires the parent to verify that he or she is the parent of the child and to consent to the creation of an account with us for the child ,PokemonGo.txt
0, upon receipt of both parental verification and consent tpci will enable the parent to create an account with us for the child ,PokemonGo.txt
0, if a parent does not consent to a child s access to and use of the services or does not verify the parent s consent through the consent process niantic will bar that child s registration for an account prevent the child s access to and use of the services and ensure that such child s information is not accessible through the services ,PokemonGo.txt
0, if a parent has consented to a child s access to and use of the services but wishes to rescind such consent the parent should contact us at to submit the request ,PokemonGo.txt
0, we will discontinue that child s access to and use of the services and ensure that such child s information is no longer accessible through the services ,PokemonGo.txt
0, parents of children under the age of 13 understand and agree that tpci and or niantic may provide information submitted to tpci and or niantic or collected via the services to third parties who use such information for the sole purpose of administering or providing services lrb e g third party security monitoring services and web hosting companies rrb ,PokemonGo.txt
0, please see our privacy policy available at for more information on how we collect use and disclose information from our users ,PokemonGo.txt
0, during game play please be aware of your surroundings and play safely ,PokemonGo.txt
0, you agree that your use of the app and play of the game is at your own risk and it is your responsibility to maintain such health liability hazard personal injury medical life and other insurance policies as you deem reasonably necessary for any injuries that you may incur while using the services ,PokemonGo.txt
0, you also agree not to use the app to violate any applicable law rule or regulation lrb including but not limited to the laws of trespass rrb or the trainer guidelines and you agree not to encourage or enable any other individual to violate any applicable law rule or regulation or the trainer guidelines ,PokemonGo.txt
0, without limiting the foregoing you agree that in conjunction with your use of the app you will not inflict emotional distress on other people will not humiliate other people lrb publicly or otherwise rrb will not assault or threaten other people will not enter onto private property without permission will not impersonate any other person or misrepresent your affiliation title or authority and will not otherwise engage in any activity that may result in injury death property damage and or liability of any kind ,PokemonGo.txt
1, to the extent permitted by applicable law niantic the pokemon company lrb tpc rrb and tpci disclaim all liability related to any property damage personal injury or death that may occur during your use of our services including any claims based on the violation of any applicable law rule or regulation or your alleged negligence or other tort liability ,PokemonGo.txt
0, further in the event that you have a dispute with one or more other users of the app you release niantic tpc and tpci lrb and our officers directors agents subsidiaries joint ventures and employees rrb from all claims demands and damages lrb actual and consequential rrb of every kind and nature known and unknown suspected and unsuspected disclosed and undisclosed arising out of or in any way connected with such disputes ,PokemonGo.txt
0, subject to your compliance with these terms niantic grants you a limited nonexclusive nontransferable non sublicensable license to download and install a copy of the app on a mobile device and to run such copy of the app solely for your own personal noncommercial purposes ,PokemonGo.txt
0, except as expressly permitted in these terms you may not lrb a rrb copy modify or create derivative works based on the app lrb b rrb distribute transfer sublicense lease lend or rent the app to any third party lrb c rrb reverse engineer decompile or disassemble the app or lrb d rrb make the functionality of the app available to multiple users through any means ,PokemonGo.txt
0, niantic reserves all rights in and to the app not expressly granted to you under these terms ,PokemonGo.txt
0, additional terms for app store apps,PokemonGo.txt
0, if you accessed or downloaded the app from the apple store then you agree to use the app only lrb a rrb on an apple branded product or device that runs ios lrb apple s proprietary operating system software rrb and lrb b rrb as permitted by the usage rules set forth in the apple store terms of service ,PokemonGo.txt
0, if you accessed or downloaded the app from any app store or distribution platform lrb like the apple store google play or amazon appstore rrb lrb each an app provider rrb then you acknowledge and agree that ,PokemonGo.txt
0, these terms are concluded between you and niantic and not with app provider and that as between us and the app provider niantic is solely responsible for the app ,PokemonGo.txt
0, app provider has no obligation to furnish any maintenance and support services with respect to the app ,PokemonGo.txt
0, in the event of any failure of the app to conform to any applicable warranty you may notify app provider and app provider will refund the purchase price for the app to you lrb if applicable rrb and to the maximum extent permitted by applicable law app provider will have no other warranty obligation whatsoever with respect to the app ,PokemonGo.txt
0, any other claims losses liabilities damages costs or expenses attributable to any failure of an app to conform to any warranty will be the sole responsibility of niantic ,PokemonGo.txt
0, app provider is not responsible for addressing any claims you have or any claims of any third party relating to the app or your possession and use of the app including but not limited to lrb i rrb product liability claims lrb ii rrb any claim that the app fails to conform to any applicable legal or regulatory requirement and lrb iii rrb claims arising under consumer protection or similar legislation ,PokemonGo.txt
0, in the event of any third party claim that the app or your possession and use of the app infringes that third party s intellectual property rights niantic will be solely responsible for the investigation defense settlement and discharge of any such intellectual property infringement claim to the extent required by these terms ,PokemonGo.txt
0, app provider and its subsidiaries are third party beneficiaries of these terms as related to your license of the app and that upon your acceptance of the terms and conditions of these terms app provider will have the right lrb and will be deemed to have accepted the right rrb to enforce these terms as related to your license of the app against you as a third party beneficiary thereof ,PokemonGo.txt
0, you must also comply with all applicable third party terms of service when using the app ,PokemonGo.txt
0, you agree to comply with all you s and foreign export laws and regulations to ensure that neither the app nor any technical data related thereto nor any direct product thereof is exported or re exported directly or indirectly in violation of or used for any purposes prohibited by such laws and regulations ,PokemonGo.txt
0, by using the app you represent and warrant that lrb i rrb you are not located in a country that is subject to a you s government embargo or that has been designated by the you s government as a terrorist supporting country and lrb ii rrb you are not listed on any you s government list of prohibited or restricted parties ,PokemonGo.txt
0, for purposes of these terms lrb a rrb content means the text software scripts graphics photos sounds music videos audiovisual combinations interactive features works of authorship of any kind and information or other materials that are posted generated provided or otherwise made available through the services and lrb b rrb user content means any content that account holders lrb including you rrb provide to be made available through the services ,PokemonGo.txt
0, content includes without limitation user content ,PokemonGo.txt
0, subject to your compliance with these terms niantic grants you a personal noncommercial nonexclusive nontransferable non sublicensable revocable license to download view display and use the content solely in connection with your permitted use of the services ,PokemonGo.txt
0, niantic does not claim any ownership rights in any user content and nothing in these terms will be deemed to restrict any rights that you may have to use and exploit your user content ,PokemonGo.txt
0, subject to the foregoing niantic and its licensors lrb including tpc and tpci rrb exclusively own all right title and interest in and to the services and content including all associated intellectual property rights ,PokemonGo.txt
0, you acknowledge that the services and content are protected by copyright trademark and other laws of the united states and foreign countries ,PokemonGo.txt
0, you agree not to remove alter or obscure any copyright trademark service mark or other proprietary rights notices incorporated in or accompanying the services or content ,PokemonGo.txt
0, by making any user content available through services you grant to niantic a nonexclusive perpetual irrevocable transferable sublicensable worldwide royalty free license to use copy modify create derivative works based upon publicly display publicly perform and distribute your user content in connection with operating and providing the services and content to you and to other account holders ,PokemonGo.txt
0, you are solely responsible for all your user content ,PokemonGo.txt
0, you represent and warrant that you own all your user content or you have all rights that are necessary to grant us the license rights in your user content under these terms ,PokemonGo.txt
0, you also represent and warrant that neither your user content nor your use and provision of your user content to be made available through the services nor any use of your user content by niantic on or through the services will infringe misappropriate or violate a third party s intellectual property rights or rights of publicity or privacy or result in the violation of any applicable law or regulation ,PokemonGo.txt
1, niantic may reject any submissions in which niantic believes in its sole discretion that the user content is inappropriate or violates the trainer guidelines or these terms ,PokemonGo.txt
1, niantic further reserves the right to remove any user content from the services at any time and without notice and for any reason ,PokemonGo.txt
0, the app permits account holders to capture and trade virtual items including but not limited to pokemon characters or creatures lrb trading items rrb during gameplay ,PokemonGo.txt
0, unlike virtual money and virtual goods lrb see below rrb trading items are obtained at no additional charge during gameplay ,PokemonGo.txt
0, trading items are a category of content and niantic grants you a limited nontransferable non sublicensable revocable license to use such trading items in conjunction with your personal noncommercial use of the services ,PokemonGo.txt
0, you acknowledge that you do not acquire any ownership rights in or to trading items and that trading items do not have monetary value ,PokemonGo.txt
0, trading items may be traded with other account holders for other trading items but trading items can never be sold transferred or exchanged for virtual money virtual goods real goods real money or real services or any other compensation or consideration from us or anyone else ,PokemonGo.txt
0, you also agree that you will only obtain trading items from other account holders and through means provided by us and not from or through any third party platform exchange broker or other mechanism unless expressly authorized ,PokemonGo.txt
0, we may cancel any trading items sold transferred or exchanged in violation of these terms ,PokemonGo.txt
1, any such sale transfer or exchange lrb or attempt to do so rrb is prohibited and may result in the termination of your account ,PokemonGo.txt
0, as set forth below all trading items and other content are provided as is without any warranty ,PokemonGo.txt
0, the app permits the purchase of virtual currency lrb virtual money rrb and use of that virtual money to purchase virtual items or services that we expressly make available for use in the app lrb virtual goods rrb ,PokemonGo.txt
0, the purchase of virtual money and virtual goods is limited to account holders who are either lrb a rrb 18 years of age or older or lrb b rrb under the age of 18 and have the consent of a parent to make the purchase ,PokemonGo.txt
0, parents of children under the age of 18 can consult the ios or google play settings for their app to restrict in app purchases but should also monitor their children s accounts for unexpected activity including the purchase of virtual money or virtual goods ,PokemonGo.txt
0, purchases of virtual money and virtual goods,PokemonGo.txt
0, virtual money is a category of content so the purchase of virtual money grants you only a limited nontransferable non sublicensable revocable license to use such virtual money to access and purchase virtual goods in conjunction with your personal noncommercial use of the services ,PokemonGo.txt
0, you acknowledge that you do not acquire any ownership rights in or to the virtual money virtual goods or other content any balance of virtual goods or virtual money does not reflect any stored value ,PokemonGo.txt
0, you agree that virtual money and virtual goods have no monetary value and do not constitute actual currency or property of any type ,PokemonGo.txt
0, virtual money may be redeemed only for virtual goods and can never be sold transferred or exchanged for real money real goods or real services from us or anyone else ,PokemonGo.txt
0, you also agree that you will only obtain virtual money and or virtual goods from us and through means provided by us and not from any third party platform exchange broker or other mechanism unless expressly authorized ,PokemonGo.txt
0, once you acquire a license to virtual money or virtual goods you may not trade or transfer the virtual money or virtual goods to another individual or account unless such functionality is provided to you by us by way of a feature or service whether inside the app or through some other method lrb e g our website rrb ,PokemonGo.txt
0, we may cancel any virtual money or virtual goods sold transferred or exchanged in violation of these terms ,PokemonGo.txt
1, any such sale transfer or exchange lrb or attempt to do so rrb is prohibited and may result in the termination of your account ,PokemonGo.txt
0, during the term of your license to your virtual money you have the right to redeem your virtual money for selected virtual goods ,PokemonGo.txt
0, if you are the parent and you are accepting these terms on behalf of your child you accept and acknowledge that your child has your consent to exercise this right independently ,PokemonGo.txt
1, pricing and availability of virtual money and virtual goods are subject to change without notice ,PokemonGo.txt
1, we reserve the right at any time to change and update our pricing and inventory of virtual money and virtual goods ,PokemonGo.txt
0, as set forth below all virtual money virtual goods and other content is provided as is without any warranty ,PokemonGo.txt
0, you agree that all sales by us to you of virtual money and virtual goods are final and that we will not permit exchanges or refunds for any unused virtual money or virtual goods once the transaction has been made ,PokemonGo.txt
0, purchases by end users outside the you s ,PokemonGo.txt
0, virtual money and virtual goods may only be purchased and held by legal residents of countries where access to and use of the services are permitted ,PokemonGo.txt
0, if you live in the european union you have certain rights to withdraw from online purchases ,PokemonGo.txt
0, however please note that once you download virtual money from us your right of withdrawal ends ,PokemonGo.txt
